product_url,url_hash,top_category,sub_category,brand,product_name,price,satisfaction_pct,review_count,wish_count,tags
https://gift.kakao.com/product/11467394,7e0c94d27203a71d50e3fa239a026f56eef7c5f2a694a3412f7e4496277022d7,유아동/반려,베이비패션,베베드피노,러브데이지베이비퍼프티셔츠_BP52TR234,36000,,,20.0,
https://gift.kakao.com/product/1334783,18f3d16fdfe032fa2451b861b933f495d6774b1c30ac264e33f7510cb21e83aa,유아동/반려,베이비패션,토리베베,[조카선물] [백일선물/돌선물]달달 곰곰 슈트 (ba),35200,83.0,12.0,401.0,
https://gift.kakao.com/product/6734315,2fa93e223c6152f64979bace60e217430dd39b1047e36d56b3abe2babc92a29f,유아동/반려,베이비패션,스텝케어,[갤러리아] [스텝케어 팁토이조이]풀아웃솔 스태리F 아기 유아 운동화,73870,,,14.0,
https://gift.kakao.com/product/10998658,6760f33b8036f4567aa8d8ab3ef7a35f73b1ed7ba67a903c88b4fc4ec907d6d6,유아동/반려,베이비패션,베베드피노,올오버허니베어베이비트레이닝팬츠_BP51PD115,34400,,,7.0,
https://gift.kakao.com/product/11526332,1f394fe980d40f07e1deea975dc100b93929a77e902fff95aec8f6e415a46017,유아동/반려,베이비패션,베이비잼,"조카신발/여름샌들"" 베이비잼 BEST 아동여름샌들모음 (12종 택1) 선물박스포장 여름신발 여름샌들 여행샌들 여행신발 아동신발 아동공용샌들",34000,,6.0,68.0,#선물포장
https://gift.kakao.com/product/4606071,a14fd5194dd9ae14929b7dd61619e827a80d295250e5967bf51dfef9caa0ae98,유아동/반려,베이비패션,베이비잼,"여아/공주/조카선물"" 데이지 여름샌들 여아구두 아동 초등 공주 돌선물 조카",34000,,8.0,273.0,
https://gift.kakao.com/product/12059354,3c25573fe87c4ef89103d7caa843c8fcbc134384eba83bd0875491663cdf6fa9,유아동/반려,베이비패션,디즈니베이비,[롯데백화점]미니바디수트(헤어밴드)(RED) 79S127951,33000,,,1.0,
https://gift.kakao.com/product/6734318,622609df5380732636ebc0bcd28de704430afa07d86c8fcebdca9cdcf9bebe7c,유아동/반려,베이비패션,스텝케어,[갤러리아] [스텝케어 팁토이조이](NEW 컬러 추가) 아기 유아 걸음마신발 라운디 모음,73870,,,63.0,
https://gift.kakao.com/product/12060605,fd0058c62852c5062df12a016917187570a364d2dc2482ebc1614d930e6f23b7,유아동/반려,베이비패션,베베드피노,퍼프 리본 자수 경량 베스트_BP53VP401,69000,,,4.0,
https://gift.kakao.com/product/11666206,ebbc292e8744cd5e75ce43a82d7d7d1bb34e4f4351875437cc12e7948c7356a3,유아동/반려,베이비패션,베베드피노,할리베이비피케세일러카라민소매티셔츠_BP52TC114,34400,,,17.0,
https://gift.kakao.com/product/11407753,478be1943664fa3bed9a2698098214ba3f974db6704426445155257758127710,유아동/반려,베이비패션,베베드피노,올오버애플코튼재킷_BP52JF304,55200,,,,
https://gift.kakao.com/product/11046036,70da10bb547229d2aa91afd39870de73f1939b15af0c62dba70d0140231db2e3,유아동/반려,베이비패션,베베드피노,허니베어베이비레이어드튜튜원피스_BP51OD264,69000,,,135.0,
https://gift.kakao.com/product/10998606,a86a5f15ca2202e4b0d64725f7a5044f25fc4ba3a3d79069ebe53bd00774a9bb,유아동/반려,베이비패션,베베드피노,"백일/돌선물"" 올오버핑크엘리펀트베이비바디수트세트_BP51OS203",69000,,,45.0,
https://gift.kakao.com/product/11713683,0706f24b8f4d0c574e17995dfe71e9d6a42c3da64b861c50e1af484e8ec89017,유아동/반려,베이비패션,우이동금손,[출산백일선물] 우이동금손 플리츠 하트세트,31410,,1.0,69.0,
