top_category,sub_category,sub_tab,brand,product_name,price,satisfaction_pct,review_count,wish_count,tags,product_url
아티스트/캐릭터,애니메이션 캐릭터,전체,,"[각인서비스] 산리오 3단 자동우산 55빅빼꼼-70030 (헬로키티,쿠로미,마이멜로디 등)",19900,,,1204.0,,https://gift.kakao.com/product/6318428
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""새차선물"" [송풍구 지키미] 포켓몬 빅페이스 차량용 방향제 생일축하 남친선물 여친선물",19800,,,4138.0,,https://gift.kakao.com/product/5156497
아티스트/캐릭터,애니메이션 캐릭터,전체,,잔망루피 클리어 글라스컵 2P,16900,,,2481.0,,https://gift.kakao.com/product/3905822
아티스트/캐릭터,애니메이션 캐릭터,전체,,레토 정품  짱구 3D 피규어 USB메모리 CYUM-F01 (32GB),23900,,,1943.0,,https://gift.kakao.com/product/723132
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""포미_날위한선물"" 산리오캐릭터즈 헬로키티 롱바디필로우 인형 쿠션+카카오페이 모바일금액 상품권 증정",32800,,,8281.0,,https://gift.kakao.com/product/945159
아티스트/캐릭터,애니메이션 캐릭터,전체,,[포미위크] 잔망루피 후드 봉제 인형,22900,,,2033.0,,https://gift.kakao.com/product/7618005
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""귀여운 봄 선물"" 피너츠 스누피 데일리 머그 2P+스푼 2P 세트",16800,,,4933.0,,https://gift.kakao.com/product/5660590
아티스트/캐릭터,애니메이션 캐릭터,전체,,[업무도 귀염력 상승!] 짱구 무선 블루투스 마우스 2탄 (노트북/태블릿/PC/스마트폰 모두사용 가능) CBM-W01,25900,,,3473.0,,https://gift.kakao.com/product/4689800
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""라면 먹고 갈래?"" 피너츠 스누피 사계절 면기 세트 2종 택1 (면기+찬기+젓가락)",14800,,,2154.0,,https://gift.kakao.com/product/4185837
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""시원한 선물 하세뤂"" [보프렌즈] 잔망루피 탁상 선풍기",35000,,,1727.0,,https://gift.kakao.com/product/4968832
아티스트/캐릭터,애니메이션 캐릭터,전체,,포켓몬스터 빙글빙글 피카츄 인형,23000,,,301.0,,https://gift.kakao.com/product/5019731
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""집들이선물"" [송월타올] 스누피 리버 10장",39000,,,1.0,,https://gift.kakao.com/product/2300392
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""✨귀여운선물✨"" [본사직영] 볼빅 디즈니 미니마우스 비비드 LONG 골프공 4알+미니마우스 볼마커",28000,,,1196.0,,https://gift.kakao.com/product/3468822
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""감성선물/가벼운선물"" 피너츠 댄스댄스 글라스잔 2P세트 330ml 아이스컵",11500,,,5.0,,https://gift.kakao.com/product/2128419
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""선물의 호흡 10형"" 귀멸의칼날 탄지로 네즈코 무이치로 미츠리 롱바디필로우 쿠션 4종 택1",22800,,,3074.0,,https://gift.kakao.com/product/5542040
아티스트/캐릭터,애니메이션 캐릭터,전체,,짱구 파자마 라인프린트쿠션 5,35000,,,1203.0,,https://gift.kakao.com/product/4446808
아티스트/캐릭터,애니메이션 캐릭터,전체,,[보프렌즈] 산리오 캐릭터즈 런치박스 밀프랩 도시락통 + 보온보냉 토트백 세트,29900,,,1414.0,,https://gift.kakao.com/product/7403209
아티스트/캐릭터,애니메이션 캐릭터,전체,,잔망루피 주차번호판,17900,,,1376.0,,https://gift.kakao.com/product/7582206
아티스트/캐릭터,애니메이션 캐릭터,전체,,[이사/집들이선물] '인기선물' 스누피 러브잇 수건 5매세트 (OR박스+OR쇼핑백)(송월타월),28000,,,2473.0,,https://gift.kakao.com/product/6253872
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""귀여운 짱구 선물"" [정품] 짱구 피규어 3D 빈백 무드등 굿즈 인테리어 조명 집들이선물",13800,,,2024.0,,https://gift.kakao.com/product/7329670
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""귀여운 아이스 짱구"" 짱구는 못말려 피규어 이글루 미니가습기 HDI2000-22",29900,,,1.0,,https://gift.kakao.com/product/2254047
아티스트/캐릭터,애니메이션 캐릭터,전체,,짱구는 못말려 전설의 노천탕 피규어 덮개&머그컵,19900,,,1.0,,https://gift.kakao.com/product/7375102
아티스트/캐릭터,애니메이션 캐릭터,전체,,미니언즈 가방키링 카메라 밥앤팀,12900,,,1380.0,,https://gift.kakao.com/product/10094558
아티스트/캐릭터,애니메이션 캐릭터,전체,,[누적판매 210만개] T8 스마트 체중계 미니언즈 에디션,27900,,,135.0,,https://gift.kakao.com/product/10033734
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""귀여운 집들이/자취선물"" 포켓몬스터 메타몽 슬리퍼 실내화 가벼운선물",18000,,,724.0,,https://gift.kakao.com/product/7299347
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""새차선물"" [정식 라이선스] 포켓몬 피규어 주차번호판 차량 연락처 알림판",13900,,,467.0,,https://gift.kakao.com/product/5157611
아티스트/캐릭터,애니메이션 캐릭터,전체,,"[보호캡증정] ""귀여운선물✨"" 짱구는 못말려 짱구 흰둥이 좌식 캐릭터 접이식 테이블 4종",31900,,,793.0,,https://gift.kakao.com/product/4576738
아티스트/캐릭터,애니메이션 캐릭터,전체,,레토 짱구는 못말려 피규어 흰둥이집 미니가습기 CHD-WH03,29900,,,2838.0,,https://gift.kakao.com/product/5665871
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""대학생 선물 추천"" ""폭신폭신"" 짱구 흰둥이 뽀글이 아이패드 노트북 파우치 케이스 갤럭시북 맥북 가방 11 13인치",24000,,,1566.0,,https://gift.kakao.com/product/6334411
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""홈카페 집들이 선물"" [단독] 피너츠 캔디팝 스태커블 글라스 2P 세트+머들러 (스누피&찰리브라운)",11800,,,5638.0,,https://gift.kakao.com/product/4552619
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""산리오&포켓몬 입고"" [스파오키즈] 신상 캐릭터 반팔 파자마(산리오, 짱구, 망곰 등)",39900,,,982.0,,https://gift.kakao.com/product/7024280
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""머그컵,유리컵,선물"" [보프렌즈] 스누피 투톤 내열 유리컵 머그 465ml (정품 라이센스)",22000,,,919.0,,https://gift.kakao.com/product/6986659
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""친구/"" 포켓몬스터 큐티팝 인형 가방고리 8종 택1",13800,,,1158.0,,https://gift.kakao.com/product/7042193
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""아이/조카 선물"" 귀엽게 쿨쿨 잠자는 포켓몬 피규어 미니 무드등 굿즈 4종 택1",9900,,,4823.0,,https://gift.kakao.com/product/6433990
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""포미위크_날위한선물"" 산리오캐릭터즈 시나모롤 얼굴 인형 쿠션",26000,,,1328.0,,https://gift.kakao.com/product/4970360
아티스트/캐릭터,애니메이션 캐릭터,전체,,무선조종 빵빵이 로봇,45000,,,1202.0,,https://gift.kakao.com/product/10657771
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""돌아온 완전체 스누피"" 피너츠 댄스댄스 글라스잔 4P세트",17800,,,2810.0,,https://gift.kakao.com/product/3603591
아티스트/캐릭터,애니메이션 캐릭터,전체,,레토 짱구 게이밍 마우스패드 장패드(ZMP001L),15900,,,2766.0,,https://gift.kakao.com/product/1182581
아티스트/캐릭터,애니메이션 캐릭터,전체,,"[스파오키즈] 신상 캐릭터 긴팔 파자마 세트(산리오, 망그러진곰, 리락쿠마, 포켓몬)",19900,,,335.0,,https://gift.kakao.com/product/7597642
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""자취/집들이 선물"" 짱구 접이식 테이블 베드테이블 침대 노트북책상 CBT-F01",19900,,,9467.0,,https://gift.kakao.com/product/2096682
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""짱구스티커"" 점보초코비 160g (초코비 8개입 / 짱구 스티커 8개입)(초코사이버 크레용 신짱 초코비 20g)",19800,,,3215.0,,https://gift.kakao.com/product/2386528
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""집들이선물"" 짱구는 못말려 세라믹 손잡이 앞접시 2P세트(짱구 & 흰둥이)  디저트플레이트",18900,,,3884.0,,https://gift.kakao.com/product/6433998
아티스트/캐릭터,애니메이션 캐릭터,전체,,레토 짱구는 못말려 텀블러 보틀 스테인리스 텀블러,29900,,,4009.0,,https://gift.kakao.com/product/2962330
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""쌔~앵 귀여운 선물"" 짱구는 못말려! 귀여운 미니카 8종 랜덤. 페이스체인지 미니카 낱개",5500,,,274.0,,https://gift.kakao.com/product/7170514
아티스트/캐릭터,애니메이션 캐릭터,전체,,"[단독] ""선물해뤂"" New 잔망루피 빼꼼 미니러그 발매트 4종택1",19900,,,3822.0,,https://gift.kakao.com/product/6986610
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""새차선물"" [안심번호 가능] 산리오캐릭터즈 논슬립 주차번호판 차량 연락처 알림판",14900,,,630.0,,https://gift.kakao.com/product/7340454
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""새차선물추천"" [디즈니] 주디&곰돌이푸&포키&랏소 차량용 방향제",24800,,,3063.0,,https://gift.kakao.com/product/6327555
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""자취생/집들이선물"" ""쭉쭉~ 늘어나는"" 짱구 세안밴드 헤어밴드 악세사리 6종",9900,,,859.0,,https://gift.kakao.com/product/5218173
아티스트/캐릭터,애니메이션 캐릭터,전체,,잔망루피 마우스 패드 (매운 맛),6000,,,2165.0,,https://gift.kakao.com/product/3453046
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""귀여운 선물"" [보프렌즈] 스누피 이중진공 스텐 대용량 텀블러 600ml 2종 (정품 라이센스)",23000,,,1579.0,,https://gift.kakao.com/product/7235252
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""특별한 기념일 선물"" 짱구 라인쿠션 점보 유리토끼 100cm 대형인형 큰인형 여자친구 연인선물",99000,,,2208.0,,https://gift.kakao.com/product/6301380
아티스트/캐릭터,애니메이션 캐릭터,전체,,"[보호캡증정] ""귀여운선물✨"" 알록달록 짱구 파자마 짱구는못말려 캐릭터 접이식 테이블",35900,,,320.0,,https://gift.kakao.com/product/5499477
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""새차선물"" [정식 라이선스] 짱구 흰둥이 실리콘 차량용 방향제 2종 캐릭터 남친선물 여친선물",19800,,,526.0,,https://gift.kakao.com/product/5346432
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""따뜻한 선물"" 짱구 무릎 담요 4종 택1 블랭킷 사무실 학교 친구 귀여운 캐릭터 캠핑 명절선물 설날선물",25000,,,4123.0,,https://gift.kakao.com/product/6796730
아티스트/캐릭터,애니메이션 캐릭터,전체,,[당일발송] 산리오 입체 뚜껑 이중컵 (6종 택1) 마이멜로디 헬로키티 포차코 유리컵 선물,23900,,,4613.0,,https://gift.kakao.com/product/7502658
아티스트/캐릭터,애니메이션 캐릭터,전체,,""""" 포켓몬스터 봉제인형-고라파덕(30cm)",17000,,,620.0,,https://gift.kakao.com/product/4422175
아티스트/캐릭터,애니메이션 캐릭터,전체,,[예스24] 멀쩡한 어른 되긴 글렀군 : 내 일상에 브레이크를 거는 짱구의 삐딱한 인생 기술!,16720,,,2812.0,,https://gift.kakao.com/product/2159575
아티스트/캐릭터,애니메이션 캐릭터,전체,,포켓몬스터 하품하는 모찌 잠만보 30cm,22000,,,203.0,,https://gift.kakao.com/product/2049358
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""갖고싶은 유리토끼"" 짱구 유리토끼 인형 가방고리 캐릭터 애착인형 귀여운 토끼",11000,,,3640.0,,https://gift.kakao.com/product/6943140
아티스트/캐릭터,애니메이션 캐릭터,전체,,[포미위크] 잔망루피 꽃다발 봉제 인형,27900,,,3162.0,,https://gift.kakao.com/product/4963160
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""귀여운 욕실 아이템"" [정품] 산리오 전면 페이스 욕실화 (5종 택1) 신혼 결혼 여자 남자 친구 집들이 포차코 슬리퍼 한교동 헬로키티 쿠로미",14900,,,2465.0,,https://gift.kakao.com/product/6893210
아티스트/캐릭터,애니메이션 캐릭터,전체,,레토 짱구 차량용 스마트폰 핸드폰 거치대 휴대폰거치대(CYS-CS01),9900,,,1808.0,,https://gift.kakao.com/product/1288341
아티스트/캐릭터,애니메이션 캐릭터,전체,,산리오 쿠로미 3단 완전 자동우산 [55빅빼꼼-70027],18900,,,278.0,,https://gift.kakao.com/product/5838095
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""귀여운 선물"" 산리오 자외선 차단 3단 자동 우산 양산 (3종 택1) 시나모롤 마이멜로디 헬로키티 비",25900,,,144.0,,https://gift.kakao.com/product/7291403
아티스트/캐릭터,애니메이션 캐릭터,전체,,"[공식정품] ""옥지얌~!"" 빵빵이 중형 인형 30cm 3종 택1 / 우정 웃긴 선물 생일 커플 크리스마스 응원",18000,,,1270.0,,https://gift.kakao.com/product/10610944
아티스트/캐릭터,애니메이션 캐릭터,전체,,짱구 미니 휴지통 액션가면 인테리어 책상 사무실 쓰레기통,16900,,,822.0,,https://gift.kakao.com/product/6624706
아티스트/캐릭터,애니메이션 캐릭터,전체,,잔망루피 데스크 미니 휴지통,10800,,,2837.0,,https://gift.kakao.com/product/3971681
아티스트/캐릭터,애니메이션 캐릭터,전체,,"[홈카페,캐릭터,집들이] 데이니즈 산리오캐릭터즈 예쁜 유리잔 선물 쿠로미 스택유리컵",9900,,,401.0,,https://gift.kakao.com/product/7213652
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""달달충전이 필요해"" [추천선물] 달달충전 미니언즈 달곰팡스타 컵초코 500g (약 25개입)",9900,,,3374.0,,https://gift.kakao.com/product/1354637
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""이거 너 닮았다"" 아이폰/갤럭시 전기종 잔망루피 샤방러블리 투명 젤리 케이스",15000,,,1736.0,,https://gift.kakao.com/product/2497044
아티스트/캐릭터,애니메이션 캐릭터,전체,,"[스파오] 신상 캐릭터 긴팔 파자마 세트(산리오, 담곰이, 망그러진곰, 리락쿠마, 포켓몬 등)",39900,,,1.0,,https://gift.kakao.com/product/6506923
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""굿퀄리티♥홈카페선물"" [신혼감성머그 집들이 선물] 디즈니정품 프리미엄 빈티지 홈카페 유리컵 4P/생일 결혼 자취 퇴사",38900,,,1.0,,https://gift.kakao.com/product/1126798
아티스트/캐릭터,애니메이션 캐릭터,전체,,[산리오골프] 폼폼푸린 드라이버 커버 심플형,38000,,,48.0,,https://gift.kakao.com/product/7209085
아티스트/캐릭터,애니메이션 캐릭터,전체,,"[보호캡증정] ""귀여운선물✨"" 볼통통 짱구 얼굴 짱구는못말려 캐릭터 접이식 테이블",31900,,,2408.0,,https://gift.kakao.com/product/4089272
아티스트/캐릭터,애니메이션 캐릭터,전체,,짱구 피규어 데스크 정리함 오거나이저 장난감 상자,12900,,,984.0,,https://gift.kakao.com/product/5668177
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""나만의 포토스팟"" Sanrio 산리오캐릭터즈 미니빔",26500,,,465.0,,https://gift.kakao.com/product/6634052
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""귀여운 선물추천"" 산리오캐릭터즈 쿠로미 마이멜로디 얼굴 인형 쿠션 2종 택1",18200,,,2322.0,,https://gift.kakao.com/product/6189345
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""새차선물추천"" [마블] 아이언맨&스파이더맨 차량용방향제",34800,,,770.0,,https://gift.kakao.com/product/5914433
아티스트/캐릭터,애니메이션 캐릭터,전체,,[포미위크] [공식] 아기코끼리덤보 덤보 베이비 스몰 플러시 인형 (1000004523),34300,,,243.0,,https://gift.kakao.com/product/9828940
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""귀여운 "" 산리오 한교동 인형 가방고리 키링",11000,,,558.0,,https://gift.kakao.com/product/7428467
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""귀요미 고블렛 글라스 모음"" 디즈니 & 스누피 고블렛 2P 세트",16800,,,1.0,,https://gift.kakao.com/product/2235423
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""새학기 선물 추천"" ""부드러운 촉감"" 짱구 아이패드 노트북 파우치 케이스 갤럭시북 맥북 가방 11 13 15인치",24000,,,1986.0,,https://gift.kakao.com/product/5217084
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""포미위크_날위한선물"" [단독] 산리오캐릭터즈 쿠로미 접이식 밥상 테이블 큐티",32800,,,3639.0,,https://gift.kakao.com/product/6474115
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""빼빼로데이 선물"" 짱구 라인프린트쿠션 3탄-맹구 기념일 고백 여자친구 연인  귀여운 캐릭터 인형쿠션",32000,,,352.0,,https://gift.kakao.com/product/6233023
아티스트/캐릭터,애니메이션 캐릭터,전체,,산리오 포차코 투명 자동장우산 60 POE 빅빼꼼,13900,,,265.0,,https://gift.kakao.com/product/5698014
아티스트/캐릭터,애니메이션 캐릭터,전체,,귀멸의칼날 하시비라이노스케 대쿠션 120x50cm 솜포함,29900,,,47.0,,https://gift.kakao.com/product/3483286
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""센스있는 명절선물"" 짱구는 못말려 짱구 화투 게임",22000,,,1015.0,,https://gift.kakao.com/product/6115790
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""숙면 선물"" [단독]""꿀잠 주무세요"" 짱구 페이스 보들보들 수면안대 아이마스크 4종",12800,,,1647.0,,https://gift.kakao.com/product/2976938
아티스트/캐릭터,애니메이션 캐릭터,전체,,포켓몬스터 블래키 인형 M,28000,,,144.0,,https://gift.kakao.com/product/4421691
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""친구/우정선물"" 산리오 키링 미니 인형 6종 택1",12000,,,599.0,,https://gift.kakao.com/product/6550334
아티스트/캐릭터,애니메이션 캐릭터,전체,,잔망루피 피규어 키링 (굿나잇/파티 택1),12000,,,1027.0,,https://gift.kakao.com/product/6075732
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""집들이 선물"" 짱구는 못말려 멜라민 접시 2종+소스볼 세트",16900,,,575.0,,https://gift.kakao.com/product/6190878
아티스트/캐릭터,애니메이션 캐릭터,전체,,레토 짱구 피규어 동물탈 캐릭터 미니 피규어 4종세트 CSC-AF01,24900,,,2912.0,,https://gift.kakao.com/product/2457875
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""따뜻한 온천 목욕탕"" 짱구는 못말려 피규어 온천 미니가습기 DI201901 굿즈",24900,,,8507.0,,https://gift.kakao.com/product/1043038
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""신학기 선물"" 산리오 캐릭터 봉제필통-헬로키티",14500,,,1066.0,,https://gift.kakao.com/product/4463313
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""당일 발송"" 산리오 2XL 특대형 페이스 크로스백 (6종 택1) 쿠로미 마이멜로디 시나모롤 헬로키티",22900,,,766.0,,https://gift.kakao.com/product/7003951
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""집들이 자취 추천"" 걱정OFF, 행복ON! 스누피 터치 무드등",48000,,,4633.0,,https://gift.kakao.com/product/2327174
아티스트/캐릭터,애니메이션 캐릭터,전체,,빵빵이의 일상 빵빵이 머릿속 옥지 블록,22000,,,313.0,,https://gift.kakao.com/product/10656582
아티스트/캐릭터,애니메이션 캐릭터,전체,,산리오캐릭터즈 젤리빈 마우스 손목보호패드,13000,,,453.0,,https://gift.kakao.com/product/6633267
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""인기! 집들이 선물 추천"" 스누피 멜로우 심플무지 3매 선물세트(쇼핑백)",21000,,,581.0,,https://gift.kakao.com/product/2436381
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""귀여운 짱구 인형쿠션"" 짱구 미니 바디모찌쿠션-짱구  낮잠쿠션",19800,,,90.0,,https://gift.kakao.com/product/4446011
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""킹받는선물"" 짱구는 못말려 오수/훈이 책상 정리함",11900,,,263.0,,https://gift.kakao.com/product/7216186
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""귀여운 선물/집들이/자취"" 포켓몬스터 메타몽 발매트",19000,,,574.0,,https://gift.kakao.com/product/6850775
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""집들이 선물 신혼"" [보프렌즈] 스누피 LED 디지털 알람 거울 탁상시계 (정품 라이센스)",29000,,,2113.0,,https://gift.kakao.com/product/3858521
아티스트/캐릭터,애니메이션 캐릭터,전체,,[집들이/홈데코선물] 잔망루피 벨보아 슬리퍼,28000,,,2167.0,,https://gift.kakao.com/product/6309919
아티스트/캐릭터,애니메이션 캐릭터,전체,,레토 짱구 얼굴 피규어 줄자 1M 캐릭터 열쇠고리,9900,,,407.0,,https://gift.kakao.com/product/5667904
아티스트/캐릭터,애니메이션 캐릭터,전체,,짱구는 못말려 블록 맹구-K20604,15000,,,188.0,,https://gift.kakao.com/product/6252265
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""귀여운거 다 너해♥"" 산리오 캐릭터 5종 동전지갑 쿠로미 마멜 시나모롤 폼폼푸린 포차코 키링 에어팟파우치 카드지갑 어린이날 졸업선물",14900,,,1084.0,,https://gift.kakao.com/product/7282980
아티스트/캐릭터,애니메이션 캐릭터,전체,,잔망루피 마우스 패드 하드 (페이스),7000,,,1640.0,,https://gift.kakao.com/product/3660691
아티스트/캐릭터,애니메이션 캐릭터,전체,,[공식/핫팩인형] 빵빵이 옥지 겨울핫팩 손난로 핫팩 인형 크리스마스 연인 기념일 따뜻한 선물 빵빵이인형,13900,,,909.0,,https://gift.kakao.com/product/10625817
아티스트/캐릭터,애니메이션 캐릭터,전체,,잔망루피 러기지택 (3종/택1),12900,,,828.0,,https://gift.kakao.com/product/7497083
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""새해 선물 추천"" ""푹 주무세요"" 짱구 보들보들 수면안대 아이 마스크 7종",12800,,,2679.0,,https://gift.kakao.com/product/3362088
아티스트/캐릭터,애니메이션 캐릭터,전체,,산리오캐릭터즈 마우스 장패드,12000,,,421.0,,https://gift.kakao.com/product/2974192
아티스트/캐릭터,애니메이션 캐릭터,전체,,피너츠 스누피 젤리 틴케이스 포카케이스,11400,,,1106.0,,https://gift.kakao.com/product/1353485
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""새차선물"" [만화 속 모습 그대로] 포켓몬 피규어 차량용 방향제 기념일 남친선물 여친선물",19800,,,1141.0,,https://gift.kakao.com/product/5157394
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""친구생일/"" 포켓몬스터 메타몽 파우치",9900,,,833.0,,https://gift.kakao.com/product/6850777
아티스트/캐릭터,애니메이션 캐릭터,전체,,산리오 쿠로미 빼꼼 마우스패드,9500,,,63.0,,https://gift.kakao.com/product/6947473
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""우리집 지킴이"" 귀여운 짱구는 못말려 흰둥이 미니 무드등 3종 피규어 굿즈",17900,,,2617.0,,https://gift.kakao.com/product/7735514
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""짱구 매니아 모여라"" 짱구는 못말려 블루투스 무선 마우스 마우스패드 짱구 2종 선물세트",29900,,,355.0,,https://gift.kakao.com/product/5400340
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""집들이 주방선물세트"" (1+1) 짱구 라면기 [1인 뚜껑라면기-YP9262] 2P세트 커플 식기세트",46900,,,240.0,,https://gift.kakao.com/product/7378638
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""커플템 추천"" ""귀여운 짱구"" 짱구와 하늘구경 아크릴톡 스마트 그립 거치대",8000,,,490.0,,https://gift.kakao.com/product/6436183
아티스트/캐릭터,애니메이션 캐릭터,전체,,잔망루피 벨보아 파우치,15900,,,1257.0,,https://gift.kakao.com/product/6309918
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""이번엔 쌓기다 모여"" 포켓몬몬스터 쌓기 피규어 랜덤포장 피카츄 피츄 이브이 님피아 고라파덕 잠만보",6900,,,271.0,,https://gift.kakao.com/product/4542331
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""산리오덕후 필수템!"" 산리오 캔글라스 유리컵 350ml 2p 세트 집들이 선물",11900,,,3631.0,,https://gift.kakao.com/product/7227487
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""강력한 보온보냉"" [보프렌즈] 스누피 이중진공 스텐 대용량 텀블러 600ml",23000,,,766.0,,https://gift.kakao.com/product/6986588
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""감성 홈카페 완성!"" 피너츠 스누피 세라믹 고블렛",10800,,,1004.0,,https://gift.kakao.com/product/5660605
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""깔끔하게 쏙"" 포켓몬스터 아이패드/태블릿/노트북 파우치 11인치 메타몽 푸린 잠만보 피카츄",19900,,,245.0,,https://gift.kakao.com/product/7526775
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""작고 귀여운 선물"" 포켓몬스터 메타몽 인형 가방고리 S(퍼플) 포켓몬인형 조카",9000,,,762.0,,https://gift.kakao.com/product/4422125
아티스트/캐릭터,애니메이션 캐릭터,전체,,잔망루피 손거울,7900,,,1775.0,,https://gift.kakao.com/product/5196805
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""친구/여자"" 말랑말랑 짱구 모찌얼굴쿠션-엉덩이괴수 짱구",33000,,,250.0,,https://gift.kakao.com/product/7248951
아티스트/캐릭터,애니메이션 캐릭터,전체,,SWITCH 포켓몬스터 소드,59800,,,299.0,,https://gift.kakao.com/product/4137326
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""새차선물 추천"" 산리오 차량 카테리어 선물 세트 차량용 방향제 & 주차번호판 생일축하 남친선물 여친선물",34400,,,1724.0,,https://gift.kakao.com/product/7402524
아티스트/캐릭터,애니메이션 캐릭터,전체,,산리오 종합 선물세트 / 시나모롤 쿠로미 마이멜로디 헬로키티 포차코 새학기 신학기 학용품 다꾸 열쇠고리 스티커 어린이날 선물,29900,,,1260.0,,https://gift.kakao.com/product/7003603
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""귀여운 선물"" 짱구는 못말려 조립 DIY 블록 4종+짱구 미끄럼틀 블록 증정 장난감  조립 취미 피규어",15000,,,1468.0,,https://gift.kakao.com/product/6302339
아티스트/캐릭터,애니메이션 캐릭터,전체,,레토 짱구 피규어 동물탈 캐릭터 미니 피규어 2탄 6종세트 CSC-AF02,29900,,,1847.0,,https://gift.kakao.com/product/4852038
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""집들이 선물세트"" 짱구 머그컵 [도자기 4P-YP9196] 면기세트 핸들플레이트접시 2P 짱구 식기세트 먼작귀 틴박스세트 7종",27900,,,919.0,,https://gift.kakao.com/product/6988930
아티스트/캐릭터,애니메이션 캐릭터,전체,,레고 디즈니 픽사 43248 인사이드 아웃 2 무드 큐브,49900,,,522.0,,https://gift.kakao.com/product/9709134
아티스트/캐릭터,애니메이션 캐릭터,전체,,"""기분좋은 시원한선물"" 보르딘 쿵야레스토랑즈 콜드브루 커피 세트(25ml*16개)(보르딘F&B)",25900,,,795.0,,https://gift.kakao.com/product/7317927
